pct,epoch,train_loss,val_miou,val_acc,lr,iou_road,iou_person,iou_car,iou_building,iou_vegetation
100,1,0.1346831657017488,0.6495257616043091,0.9396056152096006,1.9999999999999998e-05,0.9751791954040527,0.6371203064918518,0.9054203629493713,0.8874208927154541,0.8950760960578918
100,2,0.12579555334254006,0.65573650598526,0.9408270306518087,3.9999999999999996e-05,0.9757607579231262,0.6443721055984497,0.9079129099845886,0.8895326256752014,0.8961436152458191
100,3,0.12877330218179361,0.6376680135726929,0.9353686092776327,6e-05,0.9696885943412781,0.6380170583724976,0.8913751840591431,0.8824673295021057,0.8917635679244995
100,4,0.13091491440106898,0.6626102924346924,0.9400933830757373,5.979715073225829e-05,0.9748862385749817,0.6513423919677734,0.9072068333625793,0.8894134759902954,0.8937400579452515
100,5,0.12476484060397706,0.657707929611206,0.9409669008018982,5.919134611739472e-05,0.9764126539230347,0.6545079350471497,0.909458339214325,0.8877178430557251,0.8966208696365356
100,6,0.12189685610181225,0.662693202495575,0.9417574596457257,5.819077862357725e-05,0.9761124849319458,0.6600061058998108,0.908341109752655,0.8896322250366211,0.8989916443824768
100,7,0.122173125882556,0.6551128029823303,0.9401172277016422,5.680897920970237e-05,0.974818229675293,0.6618285179138184,0.9058116674423218,0.8866960406303406,0.8990474939346313
100,8,0.11874624663148459,0.6622936129570007,0.9401547962926216,5.50646343423881e-05,0.97341388463974,0.6510593295097351,0.9050971865653992,0.8892781138420105,0.8973903059959412
100,9,0.11929450952964657,0.6631116271018982,0.9402064640111026,5.298133329356934e-05,0.9741959571838379,0.6575091481208801,0.9097296595573425,0.8875899910926819,0.8966150879859924
100,10,0.11374884856101965,0.6534727215766907,0.9399820819807251,5.0587249136062016e-05,0.9752948880195618,0.6570234298706055,0.9080609083175659,0.8898360729217529,0.8959054350852966
100,11,0.11279016833880161,0.6721145510673523,0.9421239802501719,4.791475775108359e-05,0.9756157398223877,0.6583278179168701,0.9096899032592773,0.8916811943054199,0.899252712726593
100,12,0.11041461451138196,0.6695680022239685,0.9422655691676609,4.5e-05,0.9767075777053833,0.6640776991844177,0.91000896692276,0.8899621963500977,0.8981731534004211
100,13,0.10940124559458583,0.6711404919624329,0.9419245421588583,4.1882392981174704e-05,0.9758995175361633,0.6658098101615906,0.9106380939483643,0.8899986147880554,0.898154616355896
100,14,0.10737526365295905,0.661278486251831,0.9422806236506462,3.860409698133271e-05,0.9763843417167664,0.6612789034843445,0.9114528894424438,0.8935080170631409,0.8989080786705017
100,15,0.10597707419866031,0.6702145338058472,0.9423312531289214,3.520944533000792e-05,0.976832926273346,0.6686808466911316,0.9100732207298279,0.8905786275863647,0.8988745808601379
100,16,0.10523854388975022,0.6694895029067993,0.942720252942531,3.174434486731428e-05,0.9765492081642151,0.6643030047416687,0.9124869704246521,0.8915992975234985,0.8995762467384338
100,17,0.10354352863937637,0.6653622984886169,0.9421029798789486,2.8255655132685727e-05,0.9749763011932373,0.6659300327301025,0.9114826321601868,0.8921279907226562,0.8995556235313416
100,18,0.10274051743852027,0.6640146374702454,0.9423053581967276,2.479055466999209e-05,0.976490318775177,0.6685620546340942,0.9105271697044373,0.8898806571960449,0.9002478718757629
100,19,0.1014702763025121,0.6691803336143494,0.9428653404677727,2.13959030186673e-05,0.9768998622894287,0.6666584014892578,0.9106183648109436,0.8921260237693787,0.8994427919387817
