pct,epoch,train_loss,val_miou,val_acc,lr,iou_road,iou_person,iou_car,iou_building,iou_vegetation
50,1,0.13883730289833382,0.6416226625442505,0.938918915285192,1.9999999999999998e-05,0.9747267961502075,0.6338601112365723,0.9002982378005981,0.8873998522758484,0.8940816521644592
50,2,0.1289311000327724,0.6420182585716248,0.9378841649623527,3.9999999999999996e-05,0.9738467931747437,0.6324751377105713,0.8972676396369934,0.8850640058517456,0.8958953619003296
50,3,0.1277832849700791,0.6508744955062866,0.9395140755773306,6e-05,0.9752534627914429,0.6485482454299927,0.9049783945083618,0.8877197504043579,0.8951978087425232
50,4,0.1315083062253682,0.6323350667953491,0.9383817742986763,5.979715073225829e-05,0.9734572768211365,0.646480917930603,0.9024349451065063,0.8868613243103027,0.8952443599700928
50,5,0.12417146195513402,0.6542682647705078,0.9397285463398604,5.919134611739472e-05,0.9753888249397278,0.6486480832099915,0.9066669344902039,0.8867416381835938,0.8966083526611328
50,6,0.11907842253932722,0.663834810256958,0.9408463602415242,5.819077862357725e-05,0.9756511449813843,0.651461124420166,0.9068343639373779,0.890145480632782,0.8964007496833801
50,7,0.12022004631995994,0.6590463519096375,0.9384867281689006,5.680897920970237e-05,0.9710419178009033,0.6474252343177795,0.905144989490509,0.8859633207321167,0.8957410454750061
50,8,0.12162470995557581,0.6488233208656311,0.940581761671407,5.50646343423881e-05,0.9753318428993225,0.6515991687774658,0.9088760018348694,0.8891516923904419,0.8973086476325989
50,9,0.11576585157261722,0.6538897752761841,0.9400215918191481,5.298133329356934e-05,0.9741264581680298,0.6533818244934082,0.9079033732414246,0.8890330791473389,0.8961792588233948
50,10,0.11309890072506978,0.6637704372406006,0.9414901607786024,5.0587249136062016e-05,0.9758695363998413,0.6568965315818787,0.9086196422576904,0.8891379237174988,0.8979432582855225
50,11,0.1126045103198667,0.6456125974655151,0.9401848223738699,4.791475775108359e-05,0.9767661094665527,0.6420219540596008,0.9085568189620972,0.8877509236335754,0.8958520293235779
50,12,0.10945953398160786,0.662185788154602,0.9409714725486871,4.5e-05,0.9763007760047913,0.6569167971611023,0.9079909324645996,0.8876771330833435,0.8964594602584839
50,13,0.1079810088347458,0.6609473824501038,0.9410430805864164,4.1882392981174704e-05,0.9760674834251404,0.6579232811927795,0.9065026640892029,0.8892456293106079,0.8972435593605042
50,14,0.10606644008293607,0.6587408185005188,0.941166644257978,3.860409698133271e-05,0.9764609336853027,0.6603522300720215,0.9054844975471497,0.8886799812316895,0.8974594473838806
