pct,epoch,train_loss,val_miou,val_acc,lr,iou_road,iou_person,iou_car,iou_building,iou_vegetation
25,1,0.5116125288041862,0.4269186854362488,0.8988590494824501,0.00029917828430524096,0.9487517476081848,0.5760968923568726,0.8304682970046997,0.8253669738769531,0.8313218355178833
25,2,0.25494231275610024,0.49164265394210815,0.917710407437167,0.0002967221401100708,0.9552887678146362,0.6524924635887146,0.8800674080848694,0.8637521862983704,0.8694538474082947
25,3,0.19765076907099904,0.5294554829597473,0.9216243199968299,0.00029265847744427303,0.9592650532722473,0.6510177850723267,0.8737913966178894,0.8627789616584778,0.8742886781692505
25,4,0.1694015612876093,0.5232612490653992,0.9097911779185393,0.0002870318186463901,0.9533718228340149,0.6692570447921753,0.8704797625541687,0.8580958843231201,0.8631777763366699
25,5,0.1531708445097949,0.5792208313941956,0.9266938637033029,0.0002799038105676658,0.9577826261520386,0.6348164081573486,0.8939509987831116,0.8793420195579529,0.8888511061668396
25,6,0.13050389833546974,0.5873634815216064,0.9338596056607484,0.0002713525491562421,0.965892493724823,0.6983815431594849,0.9034718871116638,0.8847253322601318,0.8919475078582764
25,7,0.11175046639667975,0.6078511476516724,0.9350282104477783,0.00026147172382160914,0.9670238494873047,0.695395290851593,0.9065598249435425,0.8871262073516846,0.88971346616745
25,8,0.09859151926797789,0.6302568912506104,0.9384589094386782,0.00025036959095382875,0.9682204723358154,0.7044023871421814,0.9114515781402588,0.8894397020339966,0.8964052796363831
25,9,0.08903171212689297,0.6240798830986023,0.9383947872000803,0.000238167787843871,0.9701370596885681,0.7238246202468872,0.9126504063606262,0.8838334679603577,0.8955064415931702
25,10,0.08252888936046007,0.6409555673599243,0.940596912126176,0.00022500000000000002,0.9708701968193054,0.7245854735374451,0.9138350486755371,0.8931654691696167,0.8989871740341187
25,11,0.07690096930474849,0.6230573058128357,0.9384740119075553,0.0002110104964613701,0.9712699055671692,0.7079160213470459,0.916793704032898,0.8866170644760132,0.8948318362236023
25,12,0.07156557587755694,0.641956627368927,0.9409434008019439,0.00019635254915624216,0.9700794219970703,0.7312830686569214,0.9155643582344055,0.8958323001861572,0.8991826772689819
25,13,0.06812604438211467,0.6552069783210754,0.9423706582708531,0.00018118675362266393,0.9716630578041077,0.7335630059242249,0.9171783328056335,0.8969449996948242,0.9006826281547546
25,14,0.0644069837557303,0.6495612263679504,0.9422326552081928,0.0001656792694901481,0.9725281596183777,0.7284458875656128,0.9182687997817993,0.8962594270706177,0.8981050252914429
25,15,0.06218445228563773,0.6511887907981873,0.9428694628921196,0.0001500000000000001,0.9717524647712708,0.7289479970932007,0.9187105298042297,0.8960791826248169,0.9021950364112854
25,16,0.05864877561862404,0.6555593609809875,0.943109989993934,0.00013432073050985205,0.9718538522720337,0.7323027849197388,0.9184242486953735,0.8966185450553894,0.9008288383483887
25,17,0.05551516778163008,0.655431866645813,0.9433192782801421,0.00011881324637733612,0.9719886183738708,0.7361960411071777,0.9189674854278564,0.8968992233276367,0.9023118019104004
25,18,0.05286889871632731,0.6540102958679199,0.9431046897340595,0.00010364745084375793,0.9724946618080139,0.7343609929084778,0.9182140827178955,0.8968324661254883,0.9015446901321411
25,19,0.05085666178650147,0.6513950228691101,0.9428063570819586,8.898950353863e-05,0.9724285006523132,0.732218861579895,0.9167737364768982,0.8961881995201111,0.901401698589325
25,20,0.04892717870707448,0.6581016182899475,0.9435626714484072,7.500000000000006e-05,0.9728354811668396,0.7322644591331482,0.9175830483436584,0.8975692391395569,0.9023022055625916
25,21,0.04743692205363029,0.6514720916748047,0.94318162856814,6.183221215612908e-05,0.9727634787559509,0.7360689640045166,0.9199292659759521,0.8967025279998779,0.9020896553993225
25,22,0.04591643022927078,0.6544616222381592,0.9434872070899131,4.963040904617134e-05,0.97325199842453,0.731486439704895,0.9180831909179688,0.8966299295425415,0.9032081961631775
25,23,0.04470739432081983,0.6574699282646179,0.9435266035071372,3.85282761783909e-05,0.9727110862731934,0.7382460832595825,0.9192938804626465,0.8967536091804504,0.9026522636413574
25,24,0.04366747765122233,0.6547000408172607,0.9436322858904471,2.8647450843757918e-05,0.9730134010314941,0.7317636609077454,0.9192938804626465,0.8959814310073853,0.9028926491737366
25,25,0.04263802865469778,0.6563663482666016,0.9436145616469324,2.0096189432334208e-05,0.9731269478797913,0.7334373593330383,0.919012725353241,0.8969969153404236,0.9020928144454956
25,26,0.04210050400044467,0.6558019518852234,0.943491800648471,1.2968181353609862e-05,0.972790539264679,0.7346845865249634,0.9190128445625305,0.8959396481513977,0.9028793573379517
25,27,0.04163169403736656,0.6536989808082581,0.9434756381276189,7.341522555726975e-06,0.9729867577552795,0.7320864796638489,0.9178240299224854,0.8960040211677551,0.9030261635780334
25,28,0.04139766304476841,0.6563385725021362,0.9435496759964184,3.277859889929149e-06,0.9730782508850098,0.7332003116607666,0.918144941329956,0.896237313747406,0.9025191068649292
