pct,epoch,train_loss,val_miou,val_acc,lr,iou_road,iou_person,iou_car,iou_building,iou_vegetation
100,1,0.32685432876905235,0.5323858261108398,0.9230202688524717,0.00029917828430524096,0.9590327739715576,0.6557935476303101,0.8859245777130127,0.872555136680603,0.8810635805130005
100,2,0.1974524347109076,0.4852065145969391,0.8433256966112976,0.0002967221401100708,0.8594986200332642,0.6572818756103516,0.7530171275138855,0.8198104500770569,0.7979071140289307
100,3,0.17154893096571494,0.6230458617210388,0.9339345029132478,0.00029265847744427303,0.9680110812187195,0.7171274423599243,0.9010998606681824,0.8757744431495667,0.8841468095779419
100,4,0.1459750894552365,0.6194877624511719,0.9329562450721992,0.0002870318186463901,0.9709100127220154,0.7189942002296448,0.9142233729362488,0.8866203427314758,0.865829348564148
100,5,0.14009932531883706,0.653702437877655,0.9399864443345313,0.0002799038105676658,0.9703406691551208,0.7209222912788391,0.9086917042732239,0.8919684886932373,0.8994740843772888
100,6,0.1232001122292808,0.6749659180641174,0.942106731503222,0.0002713525491562421,0.9673513174057007,0.7459926009178162,0.9252797961235046,0.8949969410896301,0.9035096168518066
100,7,0.11104701666981183,0.684042751789093,0.9481505763958412,0.00026147172382160914,0.9767939448356628,0.749843418598175,0.932766318321228,0.9059024453163147,0.9056293368339539
100,8,0.10378514686511632,0.6912912726402283,0.946931368304659,0.00025036959095382875,0.9749517440795898,0.7521792054176331,0.9267750382423401,0.9060311913490295,0.903089702129364
100,9,0.09726213666824762,0.6749954223632812,0.934326189936802,0.000238167787843871,0.9676734805107117,0.7530068755149841,0.926128089427948,0.894752025604248,0.8584994673728943
100,10,0.09340267378741607,0.6687613129615784,0.9454179936092609,0.00022500000000000002,0.9749398231506348,0.7377297878265381,0.9280796647071838,0.9014296531677246,0.9044573307037354
100,11,0.08722732355504786,0.7084286212921143,0.9485332856952623,0.0002110104964613701,0.9773995876312256,0.7591395974159241,0.9346171021461487,0.9058743715286255,0.903390109539032
100,12,0.08056618385067056,0.6446471214294434,0.9456949681771265,0.00019635254915624216,0.9760134816169739,0.7475780248641968,0.9178355932235718,0.9029349088668823,0.9085602760314941
100,13,0.07600785083416975,0.7073681950569153,0.9510182569174468,0.00018118675362266393,0.9776551127433777,0.7673419117927551,0.9336989521980286,0.910067081451416,0.910294234752655
100,14,0.06858405842875728,0.7137276530265808,0.9501205063158924,0.0001656792694901481,0.9774857759475708,0.7626199126243591,0.9367565512657166,0.9082527756690979,0.9063847064971924
100,15,0.065251530129287,0.6755673289299011,0.9474696173290414,0.0001500000000000001,0.9764649271965027,0.7439543008804321,0.9073781371116638,0.9055192470550537,0.9087257385253906
100,16,0.06397961776498028,0.7043628692626953,0.9495836008964822,0.00013432073050985205,0.9780877828598022,0.7717819809913635,0.9321001768112183,0.909638524055481,0.902846097946167
100,17,0.05914837420287556,0.7174914479255676,0.9519547190466777,0.00011881324637733612,0.9773173928260803,0.7646907567977905,0.9344198703765869,0.9113513231277466,0.9126205444335938
100,18,0.05625000250842899,0.7192307710647583,0.9522402700021263,0.00010364745084375793,0.9780669808387756,0.7767550349235535,0.9334520697593689,0.9140291810035706,0.9108918905258179
100,19,0.053667743004667964,0.7121161222457886,0.9525482783549695,8.898950353863e-05,0.9786799550056458,0.7759386301040649,0.9321410655975342,0.9137848019599915,0.9126206636428833
100,20,0.051317211802081174,0.7162027955055237,0.9520055230191051,7.500000000000006e-05,0.9777500629425049,0.7728143334388733,0.9337833523750305,0.9116424322128296,0.9125216007232666
100,21,0.04943834238436229,0.7190294861793518,0.9528565222749181,6.183221215612908e-05,0.9788939952850342,0.7761099934577942,0.9339932799339294,0.9129987359046936,0.9129457473754883
100,22,0.04768478818999887,0.7202176451683044,0.9526824905321721,4.963040904617134e-05,0.9786010980606079,0.7723273634910583,0.9342643618583679,0.9124208092689514,0.9129142165184021
100,23,0.046034233932901035,0.7154392600059509,0.952525820957575,3.85282761783909e-05,0.9790329933166504,0.7725982069969177,0.9334660172462463,0.91249018907547,0.9118729829788208
100,24,0.04465849865303145,0.7217210531234741,0.9528476710590452,2.8647450843757918e-05,0.9786821007728577,0.7757589817047119,0.93476402759552,0.9123920202255249,0.9135059714317322
100,25,0.043630235937510496,0.7205418348312378,0.9526690893812794,2.0096189432334208e-05,0.9784699082374573,0.7755463719367981,0.9357239007949829,0.9124403595924377,0.9129197001457214
100,26,0.042823289419508075,0.7202101349830627,0.9527912091137312,1.2968181353609862e-05,0.9786162376403809,0.7753745913505554,0.9351006746292114,0.912529706954956,0.9132500290870667
100,27,0.04217046000123586,0.7211146950721741,0.9527205258950087,7.341522555726975e-06,0.9785216450691223,0.775273859500885,0.9354497194290161,0.9122622609138489,0.9129530191421509
100,28,0.04167540148803074,0.7184311151504517,0.9527214899751999,3.277859889929149e-06,0.9786261320114136,0.7749325037002563,0.9335690140724182,0.912550687789917,0.9128979444503784
100,29,0.04135837756889505,0.7185953259468079,0.9526935447367171,8.217156947589904e-07,0.9785786867141724,0.7742314338684082,0.9336184859275818,0.9125233888626099,0.9129210114479065
100,30,0.04123923679610682,0.7198606729507446,0.9528497039159189,0.0,0.9786946177482605,0.7747146487236023,0.9343539476394653,0.9125360250473022,0.9132490754127502
